BPL,BPLD,CITIZEN,EDUC,EDUCD,CLASSWKR,CLASSWKRD,INCTOT
502,50200,1,10,101,2,22,"19000
"
502,50200,2,8,81,2,22,"58000
"
457,45740,2,7,71,0,0,"0
"
200,20000,2,6,63,1,14,"200000
"
150,15000,2,7,71,0,0,"15100
"
250,25000,2,4,40,0,0,"52000
"
200,20000,2,6,63,0,0,"4800
"
150,15000,2,7,71,2,22,"80000
"
426,42600,1,10,101,2,22,"186800
"
200,20000,2,0,2,0,0,"4000
"
425,42500,2,6,63,0,0,"99100
"
465,46500,2,11,114,2,22,"133500
"
200,20000,2,2,26,2,27,"16000
"
465,46500,2,10,101,2,22,"47900
"
200,20000,2,7,71,1,13,"31000
"
200,20000,2,7,71,2,22,"2300
"
210,21040,2,7,71,2,22,"7500
"
200,20000,2,6,63,2,25,"110000
"
200,20000,2,2,23,2,22,"18000
"
450,45000,2,6,63,0,0,"20100
"
515,51500,2,10,101,2,22,"180000
"
515,51500,2,10,101,2,22,"72000
"
515,51500,2,10,101,2,22,"29000
"
513,51300,2,6,63,2,22,"28300
"
260,26094,2,7,71,0,0,"56000
"
453,45300,1,7,71,2,22,"60000
"
502,50200,2,11,114,2,28,"65000
"
502,50200,2,7,71,1,13,"38000
"
502,50200,2,7,71,0,0,"0
"
502,50200,2,2,23,0,0,"35700
"
453,45300,1,6,65,2,22,"90000
"
200,20000,2,6,63,0,0,"1000
"
200,20000,2,6,63,2,22,"30000
"
522,52200,2,6,63,2,22,"770
"
453,45300,2,6,65,2,22,"48600
"
522,52200,2,8,81,1,13,"0
"
522,52200,2,11,116,2,22,"90200
"
150,15000,2,7,71,0,0,"10500
"
200,20000,2,3,30,2,22,"5000
"
200,20000,2,6,61,0,0,"13300
"
200,20000,2,2,23,0,0,"5700
"
456,45600,2,7,71,0,0,"16780
"
200,20000,2,5,50,2,22,"13000
"
200,20000,2,2,26,0,0,"21600
"
200,20000,2,6,63,1,14,"43000
"
410,41000,2,6,63,2,22,"0
"
453,45300,2,6,65,0,0,"30000
"
453,45300,2,6,61,0,0,"0
"
200,20000,2,6,65,0,0,"0
"
425,42500,1,10,101,2,22,"85000
"
515,51500,2,6,63,2,28,"28000
"
515,51500,2,6,63,2,22,"45000
"
515,51500,2,8,81,2,22,"21000
"
515,51500,2,6,65,2,22,"14000
"
502,50200,2,6,65,2,28,"14200
"
200,20000,2,6,61,2,22,"68000
"
200,20000,2,6,65,2,28,"49000
"
453,45300,1,7,71,2,27,"50000
"
300,30025,1,10,101,2,22,"75000
"
200,20000,2,6,63,1,13,"65000
"
518,51800,2,10,101,2,22,"50000
"
515,51500,2,10,101,2,22,"70000
"
434,43400,1,11,114,2,28,"69500
"
600,60099,2,7,71,2,22,"35000
"
413,41300,2,7,71,2,22,"130000
"
200,20000,2,2,26,2,27,"7000
"
200,20000,2,3,30,0,0,"15000
"
515,51500,2,10,101,2,22,"50000
"
450,45000,2,6,65,0,0,"14000
"
502,50200,2,7,71,2,22,"36000
"
518,51800,2,6,63,2,22,"0
"
200,20000,2,10,101,2,22,"35600
"
200,20000,2,2,22,1,13,"4000
"
534,53400,2,11,114,0,0,"106000
"
465,46500,2,10,101,0,0,"7600
"
457,45700,2,6,63,0,0,"14400
"
453,45300,2,6,65,2,22,"79000
"
200,20000,2,3,30,2,23,"16000
"
200,20000,2,7,71,2,22,"25400
"
200,20000,2,3,30,2,22,"33800
"
434,43400,2,6,63,0,0,"21200
"
200,20000,1,1,17,2,25,"14400
"
200,20000,2,1,16,0,0,"8800
"
515,51500,2,10,101,2,23,"36000
"
501,50100,1,8,81,0,0,"24700
"
501,50100,1,6,65,1,14,"60800
"
200,20000,2,6,63,2,27,"34800
"
501,50100,1,1,15,0,0,"9999999
"
515,51500,2,11,114,2,22,"31300
"
453,45300,1,10,101,2,22,"186700
"
457,45710,2,7,71,0,0,"38000
"
200,20000,2,6,63,0,0,"11500
"
600,60057,2,8,81,2,23,"105000
"
200,20000,2,6,64,0,0,"5800
"
200,20000,2,2,23,0,0,"9600
"
200,20000,2,6,63,2,22,"50000
"
200,20000,2,6,63,2,22,"25000
"
200,20000,2,11,116,2,27,"120000
"
200,20000,2,11,116,2,25,"40000
"
453,45300,1,6,64,2,22,"27000
"
502,50200,1,7,71,1,13,"15000
"
200,20000,2,6,65,2,22,"55000
"
200,20000,2,0,2,0,0,"5300
"
200,20000,2,0,2,0,0,"0
"
200,20000,2,4,40,0,0,"12000
"
436,43600,2,10,101,2,22,"17000
"
436,43600,2,6,65,0,0,"7200
"
436,43600,2,6,63,0,0,"18400
"
200,20000,2,7,71,2,22,"52000
"
200,20000,2,1,14,0,0,"11500
"
500,50040,2,6,63,0,0,"23300
"
410,41000,2,7,71,0,0,"76700
"
210,21030,2,2,26,2,22,"15000
"
414,41400,2,10,101,0,0,"71000
"
453,45300,1,10,101,2,22,"55000
"
200,20000,2,6,63,2,22,"70000
"
200,20000,2,6,63,2,22,"21600
"
457,45710,2,6,63,2,22,"37000
"
457,45710,2,6,63,0,0,"12000
"
200,20000,2,6,61,1,13,"22400
"
500,50000,2,10,101,2,22,"0
"
500,50000,2,1,15,0,0,"9999999
"
200,20000,2,1,15,0,0,"9200
"
260,26010,1,7,71,2,22,"60000
"
260,26010,1,6,63,2,23,"12000
"
200,20000,1,5,50,0,0,"0
"
502,50200,1,7,71,1,13,"6900
"
502,50200,1,10,101,2,22,"22600
"
453,45300,2,6,63,0,0,"29900
"
453,45300,2,6,63,2,27,"1730
"
200,20000,2,8,81,2,25,"400
"
150,15000,1,11,114,2,22,"341800
"
501,50100,2,11,115,2,22,"10500
"
200,20000,2,6,61,2,22,"85000
"
210,21040,2,2,26,0,0,"9999999
"
200,20000,2,10,101,2,23,"43000
"
410,41000,2,8,81,2,22,"60000
"
600,60056,2,7,71,2,22,"110000
"
250,25000,2,11,115,2,23,"75000
"
250,25000,2,10,101,2,22,"40000
"
250,25000,2,8,81,2,22,"21600
"
453,45300,1,6,64,2,22,"13000
"
200,20000,1,6,64,2,22,"19000
"
200,20000,1,6,63,2,22,"39000
"
457,45740,2,6,63,2,28,"40000
"
200,20000,2,0,2,2,22,"37600
"
150,15000,2,8,81,2,22,"78100
"
200,20000,2,3,30,0,0,"9000
"
500,50000,2,8,81,2,22,"8600
"
521,52140,2,2,22,0,0,"9000
"
453,45300,2,6,63,1,14,"160800
"
200,20000,2,2,26,2,22,"30000
"
300,30025,2,8,81,2,22,"70000
"
425,42500,2,6,65,2,23,"14400
"
462,46200,2,6,63,0,0,"38500
"
465,46500,1,11,115,2,22,"24000
"
200,20000,2,2,23,0,0,"13400
"
200,20000,2,6,65,2,22,"43000
"
200,20000,2,6,61,2,28,"28800
"
521,52100,2,11,115,2,23,"162000
"
600,60044,2,6,61,1,13,"31900
"
522,52200,2,10,101,2,22,"163000
"
522,52200,2,10,101,2,22,"389000
"
532,53200,2,7,71,2,23,"22200
"
532,53200,2,6,63,0,0,"2200
"
515,51500,2,10,101,2,22,"63000
"
453,45300,1,10,101,2,23,"0
"
150,15000,2,6,65,2,28,"8700
"
300,30025,2,11,114,2,23,"60000
"
500,50040,2,11,116,2,27,"168000
"
500,50040,2,11,116,2,27,"200000
"
710,71015,2,6,61,2,22,"46800
"
434,43400,2,8,81,0,0,"15760
"
453,45300,2,5,50,0,0,"7200
"
200,20000,2,2,23,0,0,"0
"
200,20000,2,6,63,1,14,"41000
"
200,20000,2,6,63,2,22,"3500
"
453,45300,1,7,71,1,13,"500
"
465,46530,2,6,63,0,0,"0
"
200,20000,2,6,64,2,23,"36000
"
200,20000,2,6,63,1,13,"18000
"
500,50040,2,11,114,2,22,"72000
"
200,20000,2,0,2,2,22,"0
"
200,20000,2,0,2,2,22,"124000
"
600,60057,2,11,115,2,27,"62000
"
200,20000,2,6,64,0,0,"0
"
200,20000,2,1,15,2,22,"42000
"
521,52100,1,10,101,2,28,"52000
"
200,20000,2,7,71,2,28,"40000
"
453,45300,1,7,71,2,22,"135000
"
200,20000,1,10,101,2,22,"32000
"
453,45300,1,5,50,2,22,"59050
"
300,30030,2,7,71,2,22,"394000
"
413,41300,1,6,63,2,22,"5000
"
453,45300,1,10,101,2,22,"48000
"
150,15000,2,11,115,2,22,"65000
"
453,45300,1,10,101,2,22,"75000
"
457,45710,2,2,22,2,22,"35000
"
457,45710,2,7,71,2,22,"50000
"
457,45710,2,8,81,2,23,"14000
"
457,45710,2,6,64,2,22,"10000
"
453,45300,2,10,101,0,0,"46000
"
457,45730,2,11,114,2,22,"115000
"
457,45730,2,11,114,2,22,"60000
"
210,21020,2,8,81,0,0,"10200
"
465,46543,2,7,71,2,22,"5000
"
200,20000,2,1,15,2,22,"30000
"
150,15000,2,10,101,0,0,"54120
"
521,52100,2,11,115,1,14,"401000
"
521,52100,2,11,115,2,23,"389000
"
517,51700,2,6,63,2,22,"17000
"
502,50200,2,6,63,2,22,"43000
"
515,51500,1,10,101,2,22,"17300
"
515,51500,2,8,81,0,0,"24700
"
501,50100,1,10,101,2,22,"72000
"
522,52200,2,10,101,1,14,"150000
"
502,50200,2,0,2,0,0,"1400
"
300,30025,2,6,63,2,22,"88400
"
200,20000,2,2,26,0,0,"14200
"
200,20000,2,2,26,1,13,"22600
"
200,20000,2,7,71,2,22,"18700
"
150,15000,2,11,114,0,0,"34400
"
150,15000,2,6,63,0,0,"9600
"
150,15000,1,7,71,0,0,"18150
"
453,45300,1,10,101,2,28,"2200
"
150,15000,2,4,40,0,0,"46000
"
200,20000,2,10,101,0,0,"9600
"
200,20000,2,6,61,0,0,"0
"
150,15000,2,11,114,2,23,"66200
"
210,21050,2,6,63,2,23,"16200
"
210,21040,2,6,64,2,23,"32300
"
521,52100,2,11,116,2,23,"90000
"
465,46520,2,11,114,2,22,"156000
"
465,46543,2,11,114,2,28,"67400
"
150,15000,1,10,101,2,22,"80000
"
501,50100,1,6,63,2,22,"0
"
502,50200,2,11,115,2,22,"389000
"
600,60079,2,8,81,2,22,"8500
"
600,60079,2,1,12,0,0,"9999999
"
451,45100,2,7,71,2,22,"24600
"
451,45100,2,11,115,0,0,"61000
"
500,50040,2,6,61,2,22,"21600
"
518,51800,1,2,22,2,22,"25000
"
150,15000,2,10,101,2,23,"54000
"
518,51800,2,7,71,2,22,"30000
"
600,60099,2,11,114,2,22,"42000
"
200,20000,2,10,101,2,22,"50000
"
200,20000,2,7,71,2,22,"24000
"
200,20000,2,0,2,2,22,"54000
"
150,15000,1,11,114,2,23,"52000
"
210,21040,2,6,63,0,0,"9300
"
453,45300,1,1,16,0,0,"9999999
"
420,42000,2,11,114,2,27,"64000
"
200,20000,2,7,71,2,22,"23520
"
434,43400,2,6,63,2,22,"19300
"
413,41300,1,0,2,0,0,"9999999
"
413,41300,1,0,1,0,0,"9999999
"
700,70010,1,7,71,2,23,"26000
"
600,60099,1,8,81,0,0,"0
"
500,50000,2,6,65,0,0,"13100
"
500,50000,2,8,81,0,0,"27900
"
600,60094,2,11,114,0,0,"17500
"
501,50100,1,10,101,2,22,"64000
"
456,45600,2,10,101,2,22,"80000
"
456,45600,2,11,116,2,22,"43000
"
200,20000,2,7,71,2,28,"11000
"
200,20000,2,5,50,2,22,"10000
"
200,20000,2,6,63,2,22,"25000
"
501,50100,2,0,2,2,22,"40000
"
200,20000,2,6,64,2,22,"22800
"
521,52100,2,10,101,2,27,"75000
"
515,51500,2,6,65,2,25,"26000
"
200,20000,2,0,2,0,0,"21400
"
200,20000,2,0,2,0,0,"0
"
200,20000,2,6,65,2,25,"27500
"
210,21060,2,8,81,2,22,"45000
"
200,20000,2,6,65,2,27,"75000
"
453,45300,1,8,81,2,22,"15500
"
453,45300,1,6,65,2,23,"72000
"
210,21050,2,0,2,0,0,"8000
"
200,20000,2,3,30,1,13,"32000
"
200,20000,2,2,23,0,0,"17300
"
200,20000,2,1,16,0,0,"14000
"
453,45300,1,7,71,2,25,"56000
"
200,20000,2,6,61,0,0,"0
"
532,53200,2,10,101,1,13,"24900
"
413,41300,2,11,114,2,22,"15000
"
200,20000,2,10,101,2,28,"22900
"
500,50040,2,10,101,0,0,"10800
"
465,46590,2,10,101,2,22,"36000
"
465,46590,2,10,101,2,22,"43000
"
465,46590,2,6,65,0,0,"9000
"
200,20000,2,7,71,2,22,"32000
"
200,20000,2,6,63,2,22,"2600
"
521,52130,2,7,71,2,22,"22000
"
521,52130,2,7,71,2,22,"24000
"
517,51700,2,6,63,0,0,"0
"
517,51700,2,3,30,0,0,"0
"
300,30020,1,1,16,0,0,"9999999
"
600,60094,1,1,11,0,0,"9999999
"
150,15000,2,11,114,2,28,"100000
"
521,52100,2,11,116,0,0,"15640
"
200,20000,2,11,114,2,28,"50600
"
500,50000,2,7,71,2,22,"37000
"
410,41000,1,6,63,2,22,"37300
"
600,60015,2,6,63,2,28,"8400
"
300,30050,2,8,81,2,22,"39300
"
300,30050,2,10,101,1,13,"84000
"
300,30050,2,6,61,0,0,"0
"
532,53200,2,7,71,2,22,"36000
"
532,53200,2,0,2,2,22,"20000
"
532,53200,2,0,2,2,22,"9000
"
532,53200,2,0,2,2,22,"15500
"
200,20000,1,6,63,2,22,"11000
"
200,20000,2,6,63,1,14,"62000
"
200,20000,2,1,16,0,0,"0
"
600,60099,1,10,101,2,28,"58000
"
700,70010,2,10,101,0,0,"32000
"
200,20000,2,2,23,2,22,"43000
"
453,45300,2,6,63,0,0,"8000
"
515,51500,2,6,64,2,22,"18400
"
502,50200,2,6,65,0,0,"19000
"
200,20000,2,6,63,2,25,"89500
"
200,20000,1,6,61,2,22,"1000
"
200,20000,2,7,71,1,13,"0
"
200,20000,2,2,23,2,28,"35000
"
210,21040,2,6,61,2,22,"35000
"
200,20000,2,7,71,2,22,"4000
"
300,30025,2,4,40,2,22,"55000
"
300,30025,1,2,22,0,0,"9999999
"
200,20000,1,3,30,2,22,"18000
"
200,20000,2,7,71,2,22,"62400
"
200,20000,1,3,30,0,0,"0
"
200,20000,1,2,25,0,0,"9999999
"
200,20000,2,3,30,2,22,"18000
"
200,20000,2,8,81,2,22,"30100
"
200,20000,2,7,71,1,13,"23000
"
200,20000,2,3,30,0,0,"0
"
210,21010,2,10,101,0,0,"47000
"
534,53400,2,11,114,2,22,"401200
"
534,53400,2,10,101,0,0,"12200
"
200,20000,2,0,2,0,0,"5000
"
450,45000,2,6,65,2,23,"12000
"
515,51500,2,10,101,2,22,"58500
"
515,51500,2,10,101,2,22,"27000
"
200,20000,2,11,114,2,27,"43320
"
501,50100,1,10,101,2,22,"120000
"
456,45600,2,6,61,2,22,"55000
"
501,50100,1,10,101,0,0,"9400
"
210,21010,2,6,61,2,28,"22000
"
200,20000,2,2,26,0,0,"11400
"
515,51500,2,10,101,0,0,"18500
"
150,15000,2,7,71,0,0,"7900
"
200,20000,2,6,65,0,0,"0
"
522,52200,2,11,114,2,22,"164000
"
200,20000,2,6,63,2,22,"45000
"
200,20000,2,7,71,0,0,"40000
"
200,20000,2,11,114,1,13,"15000
"
200,20000,2,7,71,2,22,"7900
"
410,41000,1,11,114,0,0,"71500
"
200,20000,1,0,1,0,0,"9999999
"
300,30015,2,7,71,2,22,"96000
"
200,20000,2,3,30,2,23,"35000
"
200,20000,2,10,101,2,22,"164000
"
434,43400,2,6,63,1,13,"9600
"
150,15000,2,6,63,2,25,"62900
"
500,50040,2,6,65,1,13,"0
"
500,50000,2,11,114,2,22,"127000
"
500,50000,2,10,101,2,22,"55000
"
600,60013,1,8,81,1,13,"26000
"
515,51500,2,8,81,0,0,"45700
"
150,15000,2,6,63,1,14,"40600
"
200,20000,2,10,101,2,22,"40000
"
453,45300,1,10,101,2,22,"85000
"
521,52100,2,11,116,2,27,"397100
"
465,46590,2,11,116,2,22,"134300
"
515,51500,1,7,71,2,22,"45000
"
200,20000,2,6,63,1,14,"5000
"
200,20000,1,2,26,2,28,"91000
"
200,20000,1,7,71,2,22,"35000
"
453,45300,1,7,71,2,22,"1200
"
600,60016,2,10,101,2,22,"15000
"
438,43800,2,11,114,2,22,"138200
"
200,20000,2,6,61,1,14,"20000
"
200,20000,2,4,40,1,14,"15000
"
300,30025,2,11,115,2,28,"39000
"
300,30050,2,10,101,2,22,"120000
"
200,20000,2,6,63,1,13,"20000
"
200,20000,2,6,63,1,13,"79000
"
500,50010,2,8,81,2,22,"22800
"
600,60044,2,6,61,2,22,"32000
"
600,60044,2,6,61,2,22,"18900
"
600,60044,1,2,22,0,0,"9999999
"
200,20000,2,7,71,2,22,"80000
"
200,20000,1,1,15,0,0,"9999999
"
200,20000,2,6,61,2,22,"32000
"
410,41000,2,8,81,1,14,"61300
"
600,60045,2,11,114,1,13,"44200
"
600,60064,2,10,101,0,0,"25400
"
413,41300,2,6,65,0,0,"1100
"
150,15000,2,6,63,1,13,"5000
"
200,20000,1,6,61,2,22,"12000
"
414,41400,1,7,71,2,22,"4000
"
200,20000,2,2,23,0,0,"11000
"
200,20000,2,8,81,0,0,"0
"
410,41000,2,6,63,0,0,"16400
"
454,45400,2,8,81,2,23,"127000
"
150,15000,2,6,63,0,0,"7000
"
521,52100,2,11,114,1,14,"714000
"
521,52100,2,10,101,1,13,"120000
"
517,51700,2,10,101,2,22,"16000
"
600,60044,1,6,65,2,22,"0
"
413,41300,2,11,115,2,22,"100000
"
200,20000,2,7,71,2,28,"34900
"
515,51500,2,10,101,2,23,"51000
"
200,20000,2,6,61,2,22,"109000
"
250,25000,2,11,114,0,0,"58700
"
414,41410,2,10,101,0,0,"37500
"
434,43400,2,0,2,2,22,"70000
"
457,45740,2,6,63,2,22,"65000
"
210,21040,2,2,25,0,0,"5300
"
451,45100,2,6,63,1,14,"34900
"
150,15000,2,6,65,2,22,"64200
"
200,20000,2,7,71,0,0,"4200
"
200,20000,2,10,101,0,0,"130300
"
515,51500,2,10,101,0,0,"49600
"
200,20000,2,7,71,2,22,"40000
"
200,20000,2,6,63,2,22,"20000
"
438,43800,1,10,101,2,22,"98000
"
413,41300,2,6,63,0,0,"10500
"
518,51800,2,10,101,1,13,"20400
"
461,46100,2,5,50,0,0,"0
"
461,46100,2,3,30,0,0,"0
"
461,46100,2,1,17,0,0,"9999999
"
200,20000,2,8,81,2,22,"40000
"
200,20000,2,6,65,0,0,"4800
"
200,20000,2,6,61,0,0,"10200
"
150,15000,2,6,65,1,13,"38000
"
465,46500,2,10,101,1,14,"34000
"
454,45400,2,11,114,1,14,"9000
"
515,51500,2,6,63,2,22,"25000
"
200,20000,2,1,16,0,0,"0
"
200,20000,2,1,16,2,22,"36000
"
200,20000,2,6,64,2,22,"80000
"
502,50200,2,11,115,1,13,"682000
"
521,52100,2,10,101,2,27,"206400
"
401,40100,1,1,15,0,0,"9999999
"
401,40100,1,0,2,0,0,"9999999
"
515,51500,2,6,64,0,0,"7100
"
515,51500,1,1,11,0,0,"9999999
"
515,51500,1,1,11,0,0,"9999999
"
456,45600,2,10,101,2,22,"65000
"
250,25000,2,6,65,0,0,"39000
"
200,20000,2,4,40,2,22,"14400
"
532,53200,2,8,81,2,22,"2500
"
532,53200,2,0,2,2,22,"7800
"
532,53200,2,8,81,2,22,"20400
"
532,53200,2,7,71,2,27,"4000
"
532,53200,2,2,23,0,0,"9999999
"
300,30050,2,6,63,2,22,"25500
"
200,20000,2,3,30,2,22,"23500
"
150,15000,2,11,116,2,22,"391000
"
150,15000,2,10,101,0,0,"41600
"
454,45400,2,10,101,0,0,"31900
"
465,46543,2,11,115,1,14,"413000
"
515,51500,2,7,71,2,27,"32000
"
515,51500,2,7,71,2,22,"32000
"
515,51500,2,6,63,2,22,"46600
"
200,20000,2,10,101,2,22,"75000
"
200,20000,2,8,81,2,28,"15000
"
200,20000,2,2,23,0,0,"12000
"
200,20000,2,7,71,0,0,"0
"
456,45600,2,6,63,2,22,"30000
"
456,45600,2,7,71,2,28,"7000
"
413,41300,1,2,25,0,0,"9999999
"
410,41000,2,7,71,2,23,"43000
"
501,50100,1,10,101,2,22,"64000
"
453,45300,1,10,101,2,22,"62000
"
200,20000,2,7,71,2,22,"62400
"
200,20000,2,6,64,2,22,"9700
"
200,20000,1,7,71,2,22,"24000
"
150,15000,1,6,65,1,13,"10000
"
200,20000,2,1,17,0,0,"16200
"
200,20000,2,6,64,2,22,"48400
"
200,20000,2,6,63,0,0,"0
"
425,42500,2,10,101,2,22,"35500
"
434,43400,1,2,26,0,0,"9999999
"
200,20000,2,4,40,2,22,"50000
"
200,20000,2,10,101,2,22,"64200
"
200,20000,2,6,63,2,22,"24000
"
453,45300,2,11,115,2,22,"411000
"
453,45300,1,10,101,2,22,"8000
"
210,21070,2,10,101,0,0,"19380
"
500,50000,2,11,114,2,22,"88900
"
500,50010,2,6,63,2,23,"90000
"
426,42600,2,8,81,1,13,"2800
"
502,50200,2,6,63,2,22,"40400
"
502,50200,2,6,63,2,22,"0
"
502,50200,2,6,63,2,22,"3300
"
502,50200,2,2,26,0,0,"9999999
"
502,50200,2,2,22,0,0,"9999999
"
500,50040,2,11,116,0,0,"11000
"
500,50040,2,11,116,2,27,"115600
"
200,20000,2,6,63,2,22,"22500
"
200,20000,2,2,26,0,0,"6600
"
453,45300,1,7,71,2,22,"76000
"
200,20000,2,2,23,2,22,"35000
"
200,20000,1,7,71,2,22,"32000
"
210,21040,2,1,16,0,0,"10800
"
210,21040,2,6,63,2,23,"12500
"
210,21040,2,5,50,2,22,"0
"
600,60064,2,6,63,1,14,"49000
"
457,45710,2,6,63,2,22,"85000
"
457,45710,2,10,101,2,22,"60000
"
521,52100,2,10,101,2,22,"48000
"
521,52100,2,6,63,2,22,"25000
"
200,20000,2,6,63,2,22,"52000
"
200,20000,2,7,71,2,23,"34000
"
200,20000,2,2,23,0,0,"6000
"
200,20000,2,2,23,0,0,"9200
"
421,42100,1,6,63,1,13,"22900
"
210,21070,1,6,64,0,0,"35600
"
300,30025,2,11,116,2,28,"85000
"
200,20000,2,10,101,2,22,"32400
"
200,20000,2,6,63,2,22,"36100
"
451,45100,2,10,101,2,22,"150000
"
200,20000,2,0,2,1,13,"24000
"
200,20000,2,5,50,0,0,"10200
"
518,51800,2,10,101,2,22,"99000
"
200,20000,2,6,63,2,22,"30000
"
453,45300,1,10,101,2,28,"53000
"
465,46547,2,11,114,2,22,"196000
"
200,20000,2,2,26,2,22,"22400
"
453,45300,1,11,114,2,23,"4800
"
410,41000,1,7,71,2,22,"100800
"
300,30065,2,11,114,2,22,"30000
"
299,29900,2,7,71,0,0,"0
"
522,52200,2,11,114,2,22,"103000
"
500,50000,2,10,101,2,23,"120000
"
200,20000,2,2,23,0,0,"19200
"
200,20000,2,2,26,0,0,"19600
"
200,20000,2,6,61,0,0,"6900
"
455,45500,2,10,101,2,23,"41000
"
100,10000,2,6,65,2,22,"35000
"
100,10000,3,11,114,0,0,"0
"
100,10000,2,8,81,0,0,"0
"
100,10000,3,7,71,2,22,"240500
"
100,10000,3,11,114,2,25,"3900
"
100,10000,2,10,101,2,22,"42000
"
100,10000,2,10,101,2,22,"55000
"
100,10000,3,0,2,0,0,"9999999
"
200,20000,2,6,63,2,22,"20000
"
200,20000,1,6,61,0,0,"0
"
200,20000,2,7,71,1,13,"54000
"
500,50010,2,10,101,2,22,"60000
"
532,53200,2,10,101,2,22,"95000
"
410,41000,2,6,63,1,13,"28000
"
456,45600,2,10,101,1,14,"74000
"
456,45600,2,7,71,0,0,"0
"
150,15000,2,11,116,2,22,"245400
"
200,20000,2,5,50,2,22,"33000
"
200,20000,2,6,63,2,22,"40000
"
501,50100,2,8,81,2,22,"11850
"
700,70020,2,10,101,2,28,"20400
"
700,70020,2,10,101,2,28,"38000
"
700,70020,2,6,63,0,0,"0
"
200,20000,2,6,61,1,13,"1600
"
453,45300,1,7,71,2,22,"52000
"
200,20000,2,6,61,0,0,"0
"
517,51700,2,11,114,1,13,"34800
"
200,20000,2,6,61,0,0,"4200
"
200,20000,2,6,61,2,22,"12000
"
150,15000,2,11,114,2,22,"90670
"
300,30025,2,11,114,2,27,"33400
"
501,50100,2,6,63,0,0,"12000
"
521,52130,2,4,40,2,22,"18000
"
200,20000,2,7,71,2,27,"39000
"
200,20000,2,3,30,2,22,"75000
"
200,20000,2,6,63,2,22,"15000
"
200,20000,2,1,16,0,0,"9999999
"
200,20000,2,0,2,0,0,"9999999
"
453,45300,1,7,71,2,22,"92000
"
260,26030,2,10,101,2,22,"89000
"
200,20000,1,10,101,2,22,"38000
"
200,20000,2,2,26,2,22,"28500
"
502,50200,2,6,63,2,23,"9000
"
518,51800,2,6,61,2,22,"26700
"
518,51800,2,7,71,2,22,"3800
"
518,51800,2,0,2,0,0,"0
"
522,52200,2,10,101,2,22,"7800
"
457,45730,2,6,63,0,0,"11000
"
200,20000,2,0,2,2,23,"60000
"
210,21020,2,6,64,0,0,"38700
"
300,30005,2,8,81,2,28,"77000
"
413,41300,2,6,65,2,22,"117900
"
200,20000,2,2,23,2,22,"35000
"
425,42500,2,11,114,2,28,"52000
"
200,20000,2,7,71,0,0,"0
"
457,45740,2,7,71,0,0,"0
"
210,21030,2,11,114,2,22,"384200
"
500,50000,2,11,116,2,22,"228000
"
210,21010,1,7,71,2,22,"0
"
200,20000,2,6,63,2,22,"12300
"
200,20000,2,6,63,2,22,"110000
"
250,25000,1,6,64,1,13,"25000
"
150,15000,2,7,71,2,22,"39800
"
200,20000,2,7,71,2,22,"23000
"
200,20000,2,6,64,2,22,"16700
"
200,20000,2,6,63,2,22,"22200
"
200,20000,2,7,71,2,22,"29000
"
200,20000,2,6,63,2,22,"20000
"
200,20000,2,6,63,0,0,"3000
"
453,45300,1,6,64,2,22,"25000
"
453,45300,1,8,81,0,0,"9800
"
410,41000,1,6,63,2,22,"19400
"
518,51800,2,0,2,0,0,"9400
"
200,20000,1,6,61,0,0,"0
"
200,20000,2,6,63,2,22,"50000
"
200,20000,2,6,64,2,22,"22000
"
600,60031,2,10,101,2,28,"53000
"
413,41300,2,11,116,2,27,"90200
"
541,54100,2,6,65,2,22,"14400
"
541,54100,2,6,61,0,0,"5400
"
200,20000,2,2,23,0,0,"15500
"
200,20000,2,6,65,2,22,"72000
"
150,15000,2,10,101,1,14,"80000
"
200,20000,2,7,71,2,27,"12000
"
200,20000,2,6,61,0,0,"0
"
200,20000,2,1,16,0,0,"8000
"
200,20000,2,10,101,0,0,"13100
"
521,52140,2,0,2,2,22,"3400
"
517,51700,2,10,101,2,22,"13300
"
517,51700,2,8,81,2,22,"25900
"
517,51700,2,4,40,0,0,"0
"
517,51700,2,2,26,0,0,"0
"
200,20000,2,10,101,2,22,"23000
"
453,45300,1,11,116,2,28,"53000
"
453,45300,2,6,65,2,22,"0
"
200,20000,2,8,81,2,23,"4550
"
434,43400,2,10,101,2,23,"8500
"
200,20000,2,3,30,0,0,"9000
"
200,20000,2,5,50,0,0,"6000
"
521,52100,2,11,114,2,22,"389000
"
521,52100,2,10,101,2,28,"15000
"
521,52100,2,10,101,0,0,"800
"
300,30050,2,7,71,0,0,"62600
"
500,50000,2,2,26,0,0,"9999999
"
515,51500,1,10,101,0,0,"24300
"
200,20000,1,7,71,0,0,"27600
"
518,51800,2,6,65,2,22,"106000
"
200,20000,1,11,114,0,0,"22000
"
150,15000,2,7,71,0,0,"10000
"
600,60026,2,10,101,2,22,"39500
"
501,50100,2,7,71,2,22,"60000
"
453,45300,2,7,71,0,0,"40000
"
200,20000,2,6,63,0,0,"0
"
150,15000,2,11,114,0,0,"314200
"
200,20000,1,10,101,1,13,"145000
"
200,20000,2,6,63,2,22,"39000
"
200,20000,2,10,101,1,13,"44000
"
500,50040,2,11,114,2,22,"192000
"
502,50200,2,0,2,0,0,"10
"
426,42600,2,7,71,0,0,"25920
"
455,45500,1,11,114,2,28,"70000
"
420,42000,2,10,101,0,0,"17900
"
