BPL,BPLD,CITIZEN,EDUC,EDUCD,CLASSWKR,CLASSWKRD,INCTOT
200,20000,3,6,61,2,22,"49000
"
500,50010,3,11,116,2,22,"49000
"
521,52140,3,10,101,2,22,"49000
"
455,45500,3,6,63,2,22,"49000
"
300,30030,3,2,23,2,22,"49000
"
200,20000,3,1,12,2,22,"49000
"
411,41100,3,11,114,2,22,"49000
"
210,21040,3,6,63,2,28,"49000
"
210,21060,3,5,50,2,22,"49000
"
500,50000,3,7,71,2,22,"49000
"
300,30030,3,7,71,2,22,"49000
"
521,52100,3,11,114,2,22,"49000
"
210,21040,3,10,101,2,22,"49000
"
465,46500,3,11,116,2,27,"49000
"
200,20000,3,6,63,2,22,"49000
"
200,20000,3,3,30,2,22,"49000
"
210,21050,3,6,63,2,22,"49000
"
210,21050,3,2,25,0,0,"9999999
"
210,21050,3,0,2,0,0,"9999999
"
150,15000,3,7,71,2,23,"49000
"
210,21030,3,6,63,2,22,"49000
"
500,50000,3,11,116,2,27,"49000
"
465,46530,3,6,63,1,13,"49000
"
210,21040,3,1,15,0,0,"9999999
"
210,21040,3,0,2,0,0,"9999999
"
200,20000,3,2,22,2,22,"49000
"
200,20000,3,10,101,2,27,"49000
"
520,52000,3,10,101,2,22,"490000
"
520,52000,3,6,63,2,22,"490000
"
453,45300,3,11,116,2,22,"490000
"
465,46540,3,7,71,0,0,"49020
"
515,51500,3,7,71,2,23,"49020
"
300,30030,3,0,2,2,22,"49100
"
433,43300,3,11,114,0,0,"49100
"
200,20000,3,6,61,2,22,"49100
"
413,41300,3,6,63,2,28,"49100
"
200,20000,3,7,71,2,22,"49200
"
200,20000,3,3,30,2,22,"49200
"
300,30025,3,10,101,2,23,"49200
"
200,20000,3,1,14,2,22,"49200
"
210,21020,3,2,26,2,22,"49200
"
300,30025,3,0,1,0,0,"9999999
"
455,45500,3,10,101,2,22,"49200
"
515,51500,3,10,101,2,22,"49200
"
150,15000,3,4,40,0,0,"49290
"
200,20000,3,7,71,2,22,"49400
"
300,30050,3,10,101,2,22,"49400
"
515,51500,3,2,22,0,0,"49400
"
421,42100,3,7,71,2,28,"49400
"
300,30065,3,0,1,0,0,"9999999
"
600,60064,3,11,114,2,27,"49500
"
210,21050,3,10,101,1,14,"49500
"
260,26020,3,6,65,2,23,"49500
"
502,50200,3,11,116,2,27,"49500
"
260,26030,3,7,71,2,22,"49500
"
500,50000,3,11,116,2,27,"49500
"
515,51500,3,10,101,2,22,"49500
"
521,52100,3,7,71,0,0,"49600
"
200,20000,3,0,2,2,22,"49600
"
500,50000,3,8,81,1,13,"49600
"
200,20000,3,0,2,2,23,"49600
"
517,51700,3,7,71,2,22,"49600
"
600,60012,3,0,2,0,0,"9999999
"
600,60012,3,0,1,0,0,"9999999
"
300,30015,3,6,63,2,22,"496200
"
150,15000,3,11,115,2,22,"497000
"
210,21040,3,6,61,2,22,"497000
"
210,21040,3,6,61,2,22,"497000
"
521,52140,3,11,115,2,23,"497000
"
150,15000,3,5,50,0,0,"49800
"
210,21020,3,6,61,1,14,"49800
"
700,70010,3,11,115,2,22,"498000
"
453,45300,3,11,114,0,0,"49840
"
502,50200,3,11,116,2,23,"49900
"
200,20000,3,6,61,2,22,"49900
"
210,21050,3,2,22,0,0,"9999999
"
210,21050,3,1,16,0,0,"9999999
"
260,26030,3,2,22,0,0,"9999999
"
534,53400,3,11,116,2,27,"49900
"
500,50000,3,11,116,2,23,"49900
"
260,26060,3,6,61,0,0,"49900
"
400,40000,3,10,101,1,13,"49900
"
200,20000,3,2,22,2,22,"49900
"
210,21050,3,6,63,2,22,"49900
"
300,30050,3,6,63,2,25,"49900
"
200,20000,3,6,63,2,29,"50
"
150,15000,3,7,71,2,22,"50
"
521,52100,3,11,114,0,0,"50
"
465,46530,3,6,65,2,22,"50
"
536,53600,3,7,71,2,22,"50
"
500,50000,3,6,63,1,13,"50
"
500,50000,3,10,101,2,28,"50
"
200,20000,3,6,63,2,23,"50
"
300,30050,3,0,2,0,0,"50
"
200,20000,3,2,23,0,0,"50
"
513,51300,3,3,30,0,0,"50
"
502,50200,3,10,101,0,0,"50
"
150,15000,3,10,101,2,22,"50
"
200,20000,3,2,26,2,22,"500
"
600,60075,3,2,22,0,0,"9999999
"
515,51500,3,7,71,0,0,"500
"
456,45600,3,10,101,2,22,"500
"
502,50200,3,11,116,1,13,"500
"
502,50200,3,11,116,2,22,"500
"
600,60045,3,10,101,2,23,"500
"
600,60027,3,2,25,0,0,"9999999
"
200,20000,3,6,65,2,22,"500
"
521,52110,3,11,114,2,27,"500
"
515,51500,3,0,2,2,22,"500
"
200,20000,3,5,50,1,13,"500
"
200,20000,3,6,63,2,22,"500
"
521,52100,3,10,101,2,22,"500
"
532,53200,3,6,63,2,23,"500
"
300,30025,3,7,71,2,22,"500
"
500,50000,3,7,71,0,0,"500
"
260,26060,3,6,61,2,22,"500
"
250,25000,3,7,71,2,22,"500
"
250,25000,3,6,63,2,22,"500
"
150,15000,3,7,71,2,22,"500
"
515,51500,3,6,65,1,13,"500
"
514,51400,3,5,50,2,28,"500
"
502,50200,3,7,71,1,13,"500
"
210,21030,3,1,17,2,22,"500
"
413,41300,3,7,71,2,22,"500
"
260,26030,3,6,65,0,0,"500
"
500,50000,3,6,65,2,22,"500
"
500,50000,3,6,65,2,22,"500
"
200,20000,3,7,71,2,29,"500
"
521,52100,3,6,63,2,27,"500
"
150,15000,3,6,63,2,22,"500
"
500,50000,3,10,101,0,0,"500
"
517,51700,3,10,101,2,22,"500
"
465,46530,3,4,40,2,22,"500
"
210,21020,3,3,30,2,28,"500
"
521,52100,3,10,101,2,22,"500
"
515,51500,3,10,101,2,22,"500
"
200,20000,3,6,61,2,22,"500
"
500,50000,3,7,71,2,22,"500
"
300,30025,3,6,65,2,28,"500
"
500,50000,3,6,63,2,22,"500
"
150,15000,3,6,61,2,22,"500
"
515,51500,3,8,81,2,22,"500
"
210,21020,3,6,63,2,22,"500
"
500,50000,3,7,71,2,27,"500
"
500,50000,3,10,101,2,22,"500
"
500,50000,3,10,101,0,0,"500
"
521,52100,3,10,101,2,22,"500
"
521,52100,3,11,116,2,27,"500
"
521,52100,3,7,71,2,22,"500
"
210,21020,3,7,71,2,22,"500
"
210,21030,3,2,23,1,13,"500
"
210,21020,3,7,71,2,22,"500
"
200,20000,3,6,63,2,22,"500
"
200,20000,3,0,2,2,23,"500
"
200,20000,3,5,50,1,13,"500
"
200,20000,3,4,40,2,22,"500
"
200,20000,3,2,26,2,23,"500
"
600,60031,3,7,71,1,13,"500
"
511,51100,3,6,61,2,22,"500
"
511,51100,3,6,61,2,22,"500
"
200,20000,3,6,61,2,28,"500
"
453,45300,3,6,63,2,22,"500
"
500,50040,3,7,71,2,27,"500
"
600,60079,3,6,63,2,22,"500
"
465,46500,3,10,101,1,13,"500
"
200,20000,3,7,71,2,22,"5000
"
521,52100,3,10,101,2,27,"5000
"
200,20000,3,3,30,1,13,"5000
"
518,51800,3,6,65,1,13,"5000
"
200,20000,3,6,63,2,22,"5000
"
200,20000,3,6,63,2,22,"5000
"
210,21030,3,5,50,2,22,"5000
"
521,52100,3,7,71,2,22,"5000
"
150,15000,3,6,63,2,22,"5000
"
150,15000,3,6,63,2,22,"5000
"
150,15000,3,6,63,2,22,"5000
"
465,46500,3,6,65,2,22,"5000
"
200,20000,3,8,81,0,0,"5000
"
500,50040,3,11,114,1,13,"5000
"
500,50000,3,7,71,0,0,"5000
"
200,20000,3,8,81,2,22,"5000
"
200,20000,3,6,65,2,23,"5000
"
200,20000,3,8,81,2,28,"5000
"
210,21040,3,2,23,0,0,"5000
"
465,46540,3,10,101,2,22,"5000
"
210,21030,3,2,26,1,13,"5000
"
500,50040,3,6,63,2,22,"5000
"
515,51500,3,10,101,2,22,"5000
"
200,20000,3,5,50,2,22,"5000
"
210,21050,3,1,15,0,0,"9999999
"
457,45710,3,10,101,0,0,"5000
"
500,50000,3,10,101,2,22,"5000
"
515,51500,3,6,63,1,14,"5000
"
210,21030,3,6,65,2,22,"5000
"
500,50000,3,7,71,0,0,"5000
"
200,20000,3,7,71,2,27,"5000
"
200,20000,3,7,71,2,22,"5000
"
200,20000,3,6,63,2,22,"5000
"
200,20000,3,2,25,0,0,"9999999
"
200,20000,3,1,17,0,0,"9999999
"
200,20000,3,6,63,2,22,"5000
"
502,50200,3,10,101,1,13,"5000
"
600,60065,3,6,63,2,22,"5000
"
210,21030,3,7,71,1,13,"5000
"
200,20000,3,2,22,2,22,"5000
"
200,20000,3,10,101,2,22,"5000
"
502,50200,3,7,71,2,22,"5000
"
210,21030,3,0,2,1,13,"5000
"
522,52200,3,6,64,2,22,"5000
"
210,21030,3,2,23,1,13,"5000
"
200,20000,3,3,30,2,22,"5000
"
599,59900,3,6,61,2,22,"5000
"
599,59900,3,6,61,2,22,"5000
"
210,21050,3,1,15,0,0,"9999999
"
521,52100,3,11,114,2,28,"5000
"
200,20000,3,7,71,2,22,"5000
"
200,20000,3,7,71,1,14,"5000
"
500,50000,3,10,101,0,0,"5000
"
521,52100,3,11,114,2,22,"5000
"
200,20000,3,2,23,2,22,"5000
"
200,20000,3,6,63,2,22,"5000
"
521,52100,3,0,2,0,0,"9999999
"
515,51500,3,10,101,2,22,"5000
"
465,46500,3,11,115,2,22,"5000
"
515,51500,3,8,81,2,22,"5000
"
200,20000,3,6,64,2,22,"5000
"
200,20000,3,6,63,2,22,"5000
"
454,45400,3,10,101,2,22,"5000
"
210,21050,3,6,63,1,13,"5000
"
200,20000,3,10,101,2,22,"5000
"
465,46530,3,10,101,2,22,"5000
"
600,60044,3,2,26,0,0,"9999999
"
515,51500,3,7,71,2,22,"5000
"
200,20000,3,2,23,2,22,"5000
"
210,21020,3,6,63,2,22,"5000
"
515,51500,3,6,63,2,22,"5000
"
200,20000,3,6,61,2,22,"5000
"
518,51800,3,6,63,2,22,"5000
"
518,51800,3,6,63,2,22,"5000
"
521,52100,3,6,63,2,22,"5000
"
600,60044,3,7,71,2,22,"5000
"
200,20000,3,0,2,0,0,"9999999
"
522,52200,3,11,114,2,22,"5000
"
500,50000,3,6,63,2,22,"5000
"
500,50000,3,10,101,0,0,"5000
"
200,20000,3,5,50,2,22,"5000
"
518,51800,3,6,64,2,29,"5000
"
200,20000,3,6,63,2,22,"5000
"
210,21040,3,0,2,0,0,"9999999
"
210,21040,3,1,16,1,13,"5000
"
200,20000,3,6,63,2,22,"5000
"
150,15000,3,10,101,1,13,"5000
"
521,52100,3,11,114,2,22,"5000
"
210,21030,3,6,61,2,23,"5000
"
200,20000,3,6,61,2,22,"5000
"
200,20000,3,3,30,1,13,"5000
"
500,50000,3,6,63,2,22,"5000
"
537,53700,3,6,63,2,22,"5000
"
515,51500,3,8,81,2,23,"5000
"
500,50000,3,10,101,2,22,"5000
"
200,20000,3,6,63,1,13,"5000
"
520,52000,3,6,63,2,23,"5000
"
210,21040,3,7,71,2,22,"5000
"
200,20000,3,10,101,2,29,"5000
"
200,20000,3,10,101,2,22,"5000
"
465,46530,3,7,71,2,22,"5000
"
200,20000,3,0,2,0,0,"9999999
"
500,50000,3,6,65,2,22,"5000
"
210,21050,3,1,14,0,0,"9999999
"
210,21050,3,0,2,0,0,"9999999
"
300,30065,3,8,81,0,0,"5000
"
413,41300,3,6,63,0,0,"5000
"
260,26030,3,7,71,2,28,"5000
"
453,45300,3,7,71,2,22,"5000
"
200,20000,3,4,40,2,22,"5000
"
210,21060,3,2,26,0,0,"5000
"
200,20000,3,6,63,2,22,"5000
"
200,20000,3,4,40,2,22,"5000
"
210,21060,3,7,71,1,13,"5000
"
210,21060,3,7,71,1,13,"5000
"
200,20000,3,6,63,2,22,"5000
"
300,30065,3,10,101,2,22,"5000
"
502,50200,3,4,40,2,22,"5000
"
210,21030,3,6,63,2,22,"5000
"
210,21030,3,6,63,2,22,"5000
"
210,21060,3,7,71,1,13,"5000
"
250,25000,3,6,61,2,22,"5000
"
517,51700,3,7,71,2,22,"5000
"
457,45730,3,10,101,1,13,"5000
"
250,25000,3,1,17,0,0,"9999999
"
413,41300,3,11,114,1,13,"5000
"
501,50100,3,6,63,2,22,"5000
"
300,30025,3,6,63,0,0,"5000
"
250,25000,3,10,101,1,13,"5000
"
500,50000,3,0,2,2,22,"5000
"
250,25000,3,6,63,2,22,"5000
"
500,50000,3,7,71,2,22,"5000
"
405,40500,3,10,101,2,22,"5000
"
499,49900,3,6,63,2,22,"5000
"
210,21030,3,7,71,1,13,"5000
"
210,21030,3,2,23,1,13,"5000
"
300,30065,3,7,71,2,22,"5000
"
210,21040,3,7,71,2,22,"5000
"
210,21040,3,6,63,2,22,"5000
"
433,43330,3,10,101,2,22,"5000
"
200,20000,3,0,2,0,0,"9999999
"
200,20000,3,6,64,1,13,"5000
"
300,30065,3,6,63,2,22,"5000
"
300,30065,3,1,15,0,0,"9999999
"
500,50000,3,6,65,0,0,"5000
"
453,45300,3,6,65,2,22,"5000
"
210,21050,3,2,23,2,22,"5000
"
200,20000,3,6,63,2,22,"5000
"
260,26020,3,10,101,2,22,"5000
"
600,60031,3,10,101,2,22,"5000
"
300,30065,3,6,63,2,22,"5000
"
210,21050,3,6,61,1,14,"5000
"
150,15000,3,11,114,2,22,"5000
"
200,20000,3,1,17,2,22,"5000
"
200,20000,3,6,64,2,22,"5000
"
200,20000,3,6,63,2,23,"5000
"
210,21040,3,7,71,2,22,"5000
"
300,30065,3,1,17,0,0,"9999999
"
300,30065,3,0,2,0,0,"9999999
"
210,21040,3,6,63,2,22,"5000
"
300,30065,3,2,26,0,0,"9999999
"
200,20000,3,6,63,2,22,"5000
"
600,60031,3,11,114,2,22,"5000
"
453,45300,3,6,65,1,13,"5000
"
200,20000,3,6,63,2,22,"5000
"
200,20000,3,10,101,1,13,"5000
"
210,21040,3,2,22,2,29,"5000
"
517,51700,3,6,63,2,22,"5000
"
455,45500,3,11,116,2,27,"5000
"
210,21040,3,2,22,2,22,"5000
"
210,21040,3,2,22,2,22,"5000
"
210,21040,3,2,22,2,22,"5000
"
200,20000,3,4,40,2,28,"5000
"
200,20000,3,2,23,1,13,"5000
"
600,60072,3,7,71,2,22,"5000
"
200,20000,3,6,65,2,28,"5000
"
436,43600,3,7,71,2,23,"5000
"
521,52130,3,0,2,2,22,"5000
"
200,20000,3,1,15,2,22,"5000
"
200,20000,3,2,23,0,0,"5000
"
521,52100,3,11,114,2,22,"5000
"
200,20000,3,6,63,1,13,"5000
"
600,60034,3,6,65,2,22,"5000
"
200,20000,3,0,2,2,22,"5000
"
521,52100,3,1,16,0,0,"9999999
"
521,52100,3,10,101,2,22,"5000
"
500,50000,3,11,116,2,22,"5000
"
521,52130,3,2,23,0,0,"9999999
"
514,51400,3,1,12,0,0,"9999999
"
200,20000,3,5,50,1,13,"5000
"
524,52400,3,6,63,2,23,"5000
"
532,53200,3,7,71,2,22,"5000
"
200,20000,3,2,23,2,22,"5000
"
200,20000,3,2,23,2,22,"5000
"
200,20000,3,2,23,2,22,"5000
"
210,21030,3,6,63,2,22,"5000
"
210,21030,3,1,17,2,22,"5000
"
502,50200,3,10,101,2,23,"5000
"
300,30050,3,10,101,2,28,"5000
"
438,43800,3,7,71,2,22,"5000
"
500,50040,3,6,63,0,0,"5000
"
500,50000,3,11,114,2,22,"5000
"
600,60031,3,8,81,2,27,"5000
"
453,45300,3,7,71,2,22,"5000
"
260,26010,3,7,71,2,22,"5000
"
300,30015,3,6,65,2,22,"5000
"
515,51500,3,6,63,2,22,"5000
"
544,54400,3,6,63,0,0,"5000
"
600,60094,3,2,26,0,0,"5000
"
300,30015,3,10,101,2,22,"5000
"
500,50000,3,7,71,2,22,"5000
"
600,60053,3,4,40,2,22,"5000
"
200,20000,3,6,64,2,22,"5000
"
200,20000,3,2,26,2,22,"5000
"
210,21020,3,7,71,2,23,"5000
"
210,21020,3,7,71,2,23,"5000
"
210,21050,3,3,30,2,22,"5000
"
200,20000,3,11,114,2,22,"5000
"
250,25000,3,11,116,2,27,"5000
"
300,30015,3,10,101,1,13,"5000
"
260,26010,3,5,50,2,27,"5000
"
200,20000,3,3,30,0,0,"5000
"
200,20000,3,1,16,0,0,"9999999
"
260,26010,3,2,26,0,0,"5000
"
465,46500,3,11,114,1,13,"5000
"
454,45400,3,11,114,1,13,"5000
"
210,21020,3,6,63,0,0,"5000
"
521,52100,3,11,114,2,22,"5000
"
260,26010,3,6,63,2,22,"5000
"
536,53600,3,6,63,0,0,"5000
"
260,26010,3,6,63,2,22,"5000
"
150,15000,3,10,101,1,13,"5000
"
250,25000,3,2,26,0,0,"9999999
"
250,25000,3,1,14,0,0,"9999999
"
521,52100,3,10,101,2,22,"5000
"
150,15000,3,6,63,2,22,"5000
"
500,50040,3,10,101,0,0,"5000
"
150,15000,3,10,101,1,13,"5000
"
521,52100,3,10,101,2,27,"5000
"
300,30025,3,10,101,2,22,"5000
"
300,30015,3,6,63,1,13,"5000
"
200,20000,3,7,71,1,13,"5000
"
200,20000,3,11,115,2,22,"5000
"
500,50000,3,7,71,2,22,"5000
"
500,50000,3,10,101,2,22,"5000
"
600,60014,3,7,71,2,22,"5000
"
210,21040,3,2,22,0,0,"9999999
"
500,50000,3,10,101,2,22,"5000
"
434,43400,3,6,63,2,22,"5000
"
300,30050,3,10,101,1,13,"5000
"
500,50000,3,0,2,2,22,"5000
"
260,26020,3,6,63,2,22,"5000
"
450,45000,3,7,71,2,22,"5000
"
413,41300,3,11,116,2,23,"5000
"
260,26010,3,6,61,2,22,"5000
"
500,50000,3,7,71,2,22,"5000
"
465,46510,3,10,101,2,22,"5000
"
300,30040,3,6,61,2,22,"5000
"
260,26030,3,6,63,1,13,"5000
"
210,21050,3,6,63,2,22,"5000
"
300,30030,3,6,63,2,28,"5000
"
451,45100,3,11,114,2,22,"5000
"
200,20000,3,4,40,2,22,"5000
"
150,15000,3,8,81,2,23,"5000
"
500,50000,3,11,114,2,23,"5000
"
465,46500,3,10,101,2,22,"5000
"
300,30040,3,6,63,2,22,"5000
"
515,51500,3,10,101,2,22,"5000
"
465,46547,3,10,101,2,22,"5000
"
465,46500,3,11,114,2,22,"5000
"
499,49900,3,6,63,2,22,"5000
"
200,20000,3,6,63,1,13,"5000
"
521,52100,3,11,115,2,28,"5000
"
150,15000,3,10,101,2,22,"5000
"
300,30020,3,11,115,1,13,"5000
"
200,20000,3,6,63,2,22,"5000
"
541,54100,3,2,25,2,22,"5000
"
210,21050,3,0,2,0,0,"9999999
"
521,52100,3,10,101,2,22,"5000
"
465,46543,3,7,71,2,22,"5000
"
500,50000,3,6,63,0,0,"5000
"
600,60055,3,5,50,2,22,"5000
"
453,45300,3,10,101,1,14,"5000
"
501,50100,3,6,65,1,13,"5000
"
200,20000,3,0,2,2,22,"5000
"
200,20000,3,0,2,1,13,"5000
"
200,20000,3,7,71,2,22,"5000
"
500,50000,3,10,101,2,23,"5000
"
150,15000,3,10,101,2,22,"5000
"
600,60023,3,6,63,2,22,"5000
"
413,41300,3,11,114,2,23,"5000
"
515,51500,3,11,115,2,22,"5000
"
210,21030,3,0,2,2,22,"5000
"
260,26010,3,10,101,2,28,"5000
"
260,26010,3,4,40,2,22,"5000
"
200,20000,3,5,50,2,22,"5000
"
150,15000,3,10,101,0,0,"5000
"
200,20000,3,1,16,2,29,"5000
"
300,30025,3,6,63,2,22,"5000
"
210,21050,3,6,63,2,22,"5000
"
150,15000,3,8,81,2,22,"5000
"
456,45600,3,10,101,0,0,"5000
"
200,20000,3,5,50,1,13,"5000
"
600,60012,3,1,17,0,0,"9999999
"
200,20000,3,1,15,2,22,"5000
"
521,52100,3,10,101,2,22,"5000
"
200,20000,3,10,101,2,29,"5000
"
200,20000,3,6,63,2,29,"5000
"
200,20000,3,0,2,0,0,"5000
"
260,26054,3,7,71,2,22,"5000
"
210,21050,3,10,101,2,22,"5000
"
210,21030,3,3,30,2,22,"5000
"
516,51600,3,5,50,2,28,"5000
"
210,21040,3,1,16,2,22,"5000
"
457,45740,3,6,61,2,29,"5000
"
200,20000,3,7,71,2,22,"5000
"
200,20000,3,3,30,2,22,"5000
"
200,20000,3,8,81,2,22,"5000
"
200,20000,3,6,64,2,22,"5000
"
150,15000,3,7,71,2,27,"5000
"
413,41300,3,11,116,2,27,"5000
"
210,21030,3,4,40,2,22,"5000
"
200,20000,3,10,101,2,23,"5000
"
200,20000,3,6,61,1,13,"5000
"
200,20000,3,7,71,2,22,"5000
"
600,60023,3,6,63,2,22,"5000
"
200,20000,3,2,23,1,13,"5000
"
200,20000,3,6,63,1,13,"5000
"
300,30025,3,6,61,2,22,"5000
"
200,20000,3,2,23,1,13,"5000
"
200,20000,3,8,81,2,22,"5000
"
200,20000,3,7,71,2,22,"5000
"
200,20000,3,6,61,2,22,"5000
"
200,20000,3,6,63,2,22,"5000
"
200,20000,3,4,40,2,22,"5000
"
501,50100,3,7,71,2,22,"5000
"
200,20000,3,7,71,2,22,"5000
"
300,30025,3,7,71,2,22,"5000
"
150,15000,3,10,101,2,27,"5000
"
210,21040,3,2,25,2,27,"5000
"
521,52100,3,10,101,2,27,"5000
"
520,52000,3,7,71,2,22,"5000
"
210,21070,3,8,81,2,22,"5000
"
500,50000,3,11,114,1,14,"5000
"
521,52100,3,11,114,2,23,"5000
"
520,52000,3,11,114,2,22,"5000
"
300,30050,3,4,40,2,22,"5000
"
300,30050,3,3,30,2,22,"5000
"
200,20000,3,10,101,1,13,"5000
"
522,52200,3,10,101,2,22,"5000
"
500,50000,3,10,101,2,22,"5000
"
434,43400,3,6,65,2,22,"5000
"
200,20000,3,6,63,2,22,"5000
"
200,20000,3,6,63,2,22,"5000
"
210,21030,3,5,50,2,22,"5000
"
150,15000,3,7,71,0,0,"5000
"
455,45500,3,11,116,2,22,"5000
"
150,15000,3,6,63,0,0,"5000
"
300,30025,3,7,71,2,22,"5000
"
465,46530,3,7,71,2,22,"5000
"
500,50000,3,8,81,2,22,"5000
"
500,50000,3,10,101,0,0,"5000
"
500,50000,3,10,101,0,0,"5000
"
502,50200,3,10,101,2,22,"50000
"
502,50200,3,8,81,2,22,"50000
"
200,20000,3,6,63,2,22,"50000
"
200,20000,3,6,63,1,13,"50000
"
532,53200,3,8,81,1,13,"50000
"
200,20000,3,2,23,2,22,"50000
"
200,20000,3,6,63,2,22,"50000
"
518,51800,3,10,101,2,28,"50000
"
500,50000,3,10,101,2,22,"50000
"
514,51400,3,10,101,2,23,"50000
"
200,20000,3,2,23,2,22,"50000
"
200,20000,3,6,63,2,22,"50000
"
200,20000,3,2,22,2,22,"50000
"
200,20000,3,5,50,2,22,"50000
"
200,20000,3,6,63,2,22,"50000
"
200,20000,3,1,16,2,22,"50000
"
413,41300,3,6,63,0,0,"50000
"
434,43400,3,6,63,2,23,"50000
"
434,43400,3,6,63,2,23,"50000
"
434,43400,3,6,63,2,23,"50000
"
210,21030,3,6,64,2,22,"50000
"
521,52100,3,11,114,2,22,"50000
"
200,20000,3,7,71,2,28,"50000
"
517,51700,3,6,63,2,22,"50000
"
518,51800,3,11,115,2,23,"50000
"
521,52140,3,11,114,2,22,"50000
"
210,21040,3,2,23,1,13,"50000
"
200,20000,3,6,63,2,28,"50000
"
500,50000,3,10,101,0,0,"50000
"
400,40000,3,11,114,2,22,"50000
"
210,21030,3,8,81,2,22,"50000
"
515,51500,3,10,101,2,23,"50000
"
200,20000,3,6,63,2,22,"50000
"
542,54200,3,7,71,1,14,"50000
"
200,20000,3,6,63,2,22,"50000
"
200,20000,3,7,71,2,28,"50000
"
200,20000,3,6,64,2,22,"50000
"
200,20000,3,6,63,2,22,"50000
"
200,20000,3,6,63,2,22,"50000
"
500,50040,3,8,81,1,14,"50000
"
200,20000,3,2,22,2,22,"50000
"
200,20000,3,3,30,2,22,"50000
"
600,60072,3,6,63,2,28,"50000
"
500,50040,3,11,114,2,22,"50000
"
210,21040,3,6,65,1,14,"50000
"
200,20000,3,3,30,2,22,"50000
"
200,20000,3,7,71,2,22,"50000
"
537,53700,3,11,116,2,22,"50000
"
200,20000,3,11,114,2,22,"50000
"
200,20000,3,5,50,2,22,"50000
"
150,15000,3,7,71,0,0,"50000
"
541,54100,3,7,71,2,22,"50000
"
210,21040,3,6,63,2,22,"50000
"
500,50000,3,1,15,0,0,"9999999
"
500,50000,3,0,2,0,0,"9999999
"
200,20000,3,2,25,2,22,"50000
"
521,52100,3,11,114,2,22,"50000
"
521,52140,3,11,114,2,22,"50000
"
500,50000,3,6,65,2,22,"50000
"
500,50000,3,11,114,2,22,"50000
"
200,20000,3,6,63,2,22,"50000
"
465,46500,3,10,101,2,22,"50000
"
200,20000,3,6,63,2,22,"50000
"
200,20000,3,4,40,2,22,"50000
"
210,21030,3,0,2,2,22,"50000
"
200,20000,3,2,23,2,22,"50000
"
210,21040,3,6,63,2,22,"50000
"
200,20000,3,6,63,2,22,"50000
"
210,21030,3,6,63,2,22,"50000
"
200,20000,3,3,30,2,22,"50000
"
200,20000,3,6,63,2,22,"50000
"
522,52200,3,6,65,2,22,"50000
"
200,20000,3,4,40,2,22,"50000
"
200,20000,3,7,71,2,23,"50000
"
200,20000,3,6,63,2,23,"50000
"
200,20000,3,2,25,2,22,"50000
"
200,20000,3,6,61,2,22,"50000
"
500,50000,3,6,63,2,22,"50000
"
200,20000,3,5,50,2,22,"50000
"
200,20000,3,4,40,2,22,"50000
"
413,41300,3,10,101,1,14,"50000
"
200,20000,3,0,2,2,22,"50000
"
461,46100,3,6,65,2,22,"50000
"
210,21040,3,6,63,2,22,"50000
"
200,20000,3,6,65,2,22,"50000
"
453,45300,3,7,71,2,22,"50000
"
710,71015,3,3,30,1,14,"50000
"
200,20000,3,6,63,2,22,"50000
"
499,49900,3,11,116,1,14,"50000
"
210,21030,3,10,101,2,22,"50000
"
700,70010,3,10,101,1,13,"50000
"
500,50000,3,10,101,2,22,"50000
"
200,20000,3,6,63,2,22,"50000
"
405,40500,3,11,114,1,14,"50000
"
200,20000,3,3,30,2,28,"50000
"
515,51500,3,10,101,2,27,"50000
"
300,30015,3,8,81,2,22,"50000
"
200,20000,3,2,23,2,22,"50000
"
502,50200,3,11,116,2,27,"50000
"
600,60031,3,11,114,1,13,"50000
"
502,50200,3,6,63,1,14,"50000
"
500,50010,3,6,64,2,22,"50000
"
515,51500,3,7,71,2,22,"50000
"
200,20000,3,10,101,2,22,"50000
"
500,50000,3,6,63,2,22,"50000
"
500,50000,3,11,114,2,22,"50000
"
522,52200,3,10,101,2,22,"50000
"
300,30050,3,8,81,2,22,"50000
"
200,20000,3,5,50,2,23,"50000
"
300,30025,3,11,114,2,22,"50000
"
521,52100,3,6,63,2,22,"50000
"
200,20000,3,6,61,2,22,"50000
"
200,20000,3,2,22,2,22,"50000
"
502,50200,3,10,101,2,22,"50000
"
534,53400,3,11,116,2,22,"50000
"
200,20000,3,6,63,2,22,"50000
"
300,30065,3,6,65,2,22,"50000
"
542,54200,3,2,22,2,22,"50000
"
200,20000,3,2,23,1,13,"50000
"
500,50000,3,7,71,2,22,"50000
"
200,20000,3,7,71,2,25,"50000
"
200,20000,3,2,23,2,22,"50000
"
200,20000,3,2,23,2,22,"50000
"
501,50100,3,10,101,2,22,"50000
"
210,21040,3,6,63,2,22,"50000
"
210,21040,3,1,17,0,0,"9999999
"
260,26060,3,7,71,2,22,"50000
"
515,51500,3,10,101,2,22,"50000
"
515,51500,3,1,14,2,22,"50000
"
210,21030,3,6,63,2,22,"50000
"
200,20000,3,6,63,1,14,"50000
"
210,21040,3,6,63,2,28,"50000
"
420,42000,3,11,114,2,22,"50000
"
200,20000,3,6,63,2,22,"50000
"
150,15000,3,8,81,2,22,"50000
"
200,20000,3,2,23,2,22,"50000
"
465,46500,3,8,81,2,22,"50000
"
200,20000,3,6,61,2,22,"50000
"
